date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:20:22	9071/9071	---M-Z	200	added ('OK')	application/javascript	etag:%22236f-5a7943f076180-gzip%22	https://preclinic.dreamguystech.com/template/assets/js/jquery.fullcalendar.js	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/assets/js/jquery.fullcalendar.js	(from https://preclinic.dreamguystech.com/template/calendar.html)
12:20:23	20458/20458	---M-Z	200	added ('OK')	text/css	etag:%224fea-5a7943f16a3c0-gzip%22	https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/css/lightgallery.min.css	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/assets/plugins/light-gallery/css/lightgallery.min.css	(from https://preclinic.dreamguystech.com/template/gallery.html)
12:20:24	49594/49594	---M-Z	200	added ('OK')	application/javascript	etag:%22c1ba-5a7943f352840-gzip%22	https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/js/lightgallery-all.min.js	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/assets/plugins/light-gallery/js/lightgallery-all.min.js	(from https://preclinic.dreamguystech.com/template/gallery.html)
12:20:25	7808/7808	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2015:26:59%20GMT	https://preclinic.dreamguystech.com/template/add-role.html	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/add-role.html	(from https://preclinic.dreamguystech.com/template/roles-permissions.html)
12:20:26	7775/7775	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2015:26:56%20GMT	https://preclinic.dreamguystech.com/template/edit-role.html	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/edit-role.html	(from https://preclinic.dreamguystech.com/template/roles-permissions.html)
12:20:26	7399/7399	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2015:27:00%20GMT	https://preclinic.dreamguystech.com/template/add-leave-type.html	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/add-leave-type.html	(from https://preclinic.dreamguystech.com/template/leave-type.html)
12:20:28	7422/7422	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2015:26:57%20GMT	https://preclinic.dreamguystech.com/template/edit-leave-type.html	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/edit-leave-type.html	(from https://preclinic.dreamguystech.com/template/leave-type.html)
12:20:28	16570/16570	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2240ba-5a7943f62ef00%22	https://preclinic.dreamguystech.com/template/assets/plugins/summernote/dist/font/summernote.eot?e557617934c52ea068954af79ed7c221	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/assets/plugins/summernote/dist/font/summernote4c4d.eot	(from https://preclinic.dreamguystech.com/template/assets/plugins/summernote/dist/summernote-bs4.css)
12:20:29	16570/16570	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2240ba-5a7943f62ef00%22	https://preclinic.dreamguystech.com/template/assets/plugins/summernote/dist/font/summernote.eot?	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/assets/plugins/summernote/dist/font/summernoted41d.eot	(from https://preclinic.dreamguystech.com/template/assets/plugins/summernote/dist/summernote-bs4.css)
12:20:30	10184/10184	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2227c8-5a7943f62ef00%22	https://preclinic.dreamguystech.com/template/assets/plugins/summernote/dist/font/summernote.woff?e557617934c52ea068954af79ed7c221	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/assets/plugins/summernote/dist/font/summernote4c4d.woff	(from https://preclinic.dreamguystech.com/template/assets/plugins/summernote/dist/summernote-bs4.css)
12:20:31	16384/16384	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%224000-5a7943f62ef00%22	https://preclinic.dreamguystech.com/template/assets/plugins/summernote/dist/font/summernote.ttf?e557617934c52ea068954af79ed7c221	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/assets/plugins/summernote/dist/font/summernote4c4d.ttf	(from https://preclinic.dreamguystech.com/template/assets/plugins/summernote/dist/summernote-bs4.css)
12:20:32	4024/4024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22fb8-5a7943f25e600%22	https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/fonts/lg.eot?n1z373	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/assets/plugins/light-gallery/fonts/lgd641.eot	(from https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/css/lightgallery.min.css)
12:20:32	4024/4024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22fb8-5a7943f25e600%22	https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/fonts/lg.eot?	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/assets/plugins/light-gallery/fonts/lgd41d.eot	(from https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/css/lightgallery.min.css)
12:20:33	3956/3956	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22f74-5a7943f25e600%22	https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/fonts/lg.woff?n1z373	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/assets/plugins/light-gallery/fonts/lgd641.woff	(from https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/css/lightgallery.min.css)
12:20:34	3880/3880	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%22f28-5a7943f25e600%22	https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/fonts/lg.ttf?n1z373	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/assets/plugins/light-gallery/fonts/lgd641.ttf	(from https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/css/lightgallery.min.css)
12:20:34	8855/8855	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222297-5a7943f25e600%22	https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/fonts/lg.svg?n1z373	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/assets/plugins/light-gallery/fonts/lgd641.svg	(from https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/css/lightgallery.min.css)
12:20:35	5428/5428	---M--	200	added ('OK')	image/png	etag:%221534-5a7943f352840%22	https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/img/vimeo-play.png	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/assets/plugins/light-gallery/img/vimeo-play.png	(from https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/css/lightgallery.min.css)
12:20:35	4526/4526	---M--	200	added ('OK')	image/png	etag:%2211ae-5a7943f352840%22	https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/img/video-play.png	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/assets/plugins/light-gallery/img/video-play.png	(from https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/css/lightgallery.min.css)
12:20:36	5177/5177	---M--	200	added ('OK')	image/png	etag:%221439-5a7943f352840%22	https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/img/youtube-play.png	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/assets/plugins/light-gallery/img/youtube-play.png	(from https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/css/lightgallery.min.css)
12:20:37	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-5a7943f352840%22	https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/img/loading.gif	C:/Users/LENOVO/OneDrive/Desktop/etuy/preclinic.dreamguystech.com/template/assets/plugins/light-gallery/img/loading.gif	(from https://preclinic.dreamguystech.com/template/assets/plugins/light-gallery/css/lightgallery.min.css)
